InventoryId,Store,City,Brand,Description,Size,onHand,Price,endDate
1_HARDERSFIELD_5714,1,HARDERSFIELD,5714,Jose Cuervo Lime Margarita,200mL 4 Pk,7,9.99,2024-12-31
1_HARDERSFIELD_5725,1,HARDERSFIELD,5725,DeKuyper Sour Apple Pucker,750mL,13,9.99,2024-12-31
1_HARDERSFIELD_5730,1,HARDERSFIELD,5730,Galliano L'Autentico Liqueur,50mL,102,1.99,2024-12-31
1_HARDERSFIELD_5731,1,HARDERSFIELD,5731,Malibu Passion Fruit Rum,750mL,48,12.99,2024-12-31
1_HARDERSFIELD_5734,1,HARDERSFIELD,5734,Malibu Rum,1.75L,143,21.99,2024-12-31
1_HARDERSFIELD_5735,1,HARDERSFIELD,5735,Malibu Rum,750mL,47,12.99,2024-12-31
1_HARDERSFIELD_5739,1,HARDERSFIELD,5739,Malibu Rum,50mL,189,1.99,2024-12-31
1_HARDERSFIELD_5740,1,HARDERSFIELD,5740,Sweet Revenge,750mL,10,17.99,2024-12-31
1_HARDERSFIELD_5741,1,HARDERSFIELD,5741,Merry Wh Chocolate Liqueur,750mL,10,14.99,2024-12-31
1_HARDERSFIELD_5747,1,HARDERSFIELD,5747,Malibu Pineapple Rum,750mL,35,12.99,2024-12-31
1_HARDERSFIELD_5748,1,HARDERSFIELD,5748,Trader Vics Chocolate Liquer,750mL,3,12.99,2024-12-31
1_HARDERSFIELD_5750,1,HARDERSFIELD,5750,Malibu Rum Traveler,750mL,52,12.99,2024-12-31
1_HARDERSFIELD_5758,1,HARDERSFIELD,5758,1800 Ultimate Margarita RTD,1.75L,5,19.99,2024-12-31
1_HARDERSFIELD_5759,1,HARDERSFIELD,5759,Malibu Tropical Banana Rum,750mL,45,12.99,2024-12-31
1_HARDERSFIELD_5765,1,HARDERSFIELD,5765,Jose Cuervo Lime Margarita,1.75L,14,16.99,2024-12-31
1_HARDERSFIELD_5767,1,HARDERSFIELD,5767,Jose Cuervo Strawberry Marg,1.75L,17,16.99,2024-12-31
1_HARDERSFIELD_5771,1,HARDERSFIELD,5771,Art In The Age Snap,750mL,8,29.99,2024-12-31
1_HARDERSFIELD_5773,1,HARDERSFIELD,5773,Kahlua Midnight,750mL,18,19.99,2024-12-31
1_HARDERSFIELD_5776,1,HARDERSFIELD,5776,Malibu Black,1.75L,9,21.99,2024-12-31
1_HARDERSFIELD_5780,1,HARDERSFIELD,5780,Malibu Black,750mL,9,13.99,2024-12-31
1_HARDERSFIELD_5798,1,HARDERSFIELD,5798,1800 Raspberry Margarita RTD,1.75L,4,16.99,2024-12-31
1_HARDERSFIELD_5801,1,HARDERSFIELD,5801,Dr McGillicuddy's Peppermint,50mL,84,0.99,2024-12-31
1_HARDERSFIELD_5802,1,HARDERSFIELD,5802,Martell VSOP Cognac,750mL,10,31.99,2024-12-31
1_HARDERSFIELD_5805,1,HARDERSFIELD,5805,Jose Cuervo Light Margaritas,1.75L,7,16.99,2024-12-31
1_HARDERSFIELD_5808,1,HARDERSFIELD,5808,Los Amantes Reposado Mezcal,750mL,6,52.99,2024-12-31
1_HARDERSFIELD_5810,1,HARDERSFIELD,5810,Cuervo Watermelon Margaritas,1.75L,22,16.99,2024-12-31
1_HARDERSFIELD_5815,1,HARDERSFIELD,5815,Godiva Dark Chocolate,750mL,11,21.99,2024-12-31
1_HARDERSFIELD_5817,1,HARDERSFIELD,5817,GranGala Triple Orange,1.75L,8,29.99,2024-12-31
1_HARDERSFIELD_5820,1,HARDERSFIELD,5820,Dr McGillicuddy's Peppermint,750mL,36,13.99,2024-12-31
1_HARDERSFIELD_5822,1,HARDERSFIELD,5822,Ryans Irish Cream,375mL,12,7.99,2024-12-31
1_HARDERSFIELD_5826,1,HARDERSFIELD,5826,DeKuyper Razzmatazz,750mL,23,8.99,2024-12-31
1_HARDERSFIELD_5828,1,HARDERSFIELD,5828,Ryans Irish Cream,750mL,4,8.99,2024-12-31
1_HARDERSFIELD_5833,1,HARDERSFIELD,5833,Patron Roca Silver Tequila,750mL,4,69.99,2024-12-31
1_HARDERSFIELD_5836,1,HARDERSFIELD,5836,Bauers Obstler Echt,Liter,7,24.99,2024-12-31
1_HARDERSFIELD_5847,1,HARDERSFIELD,5847,Godiva Chocolate Liqueur,750mL,9,21.99,2024-12-31
1_HARDERSFIELD_5849,1,HARDERSFIELD,5849,GranGala Triple Orange,750mL,41,16.99,2024-12-31
1_HARDERSFIELD_5858,1,HARDERSFIELD,5858,Ole Smoky Apple Pie Moonshin,50mL,3,1.99,2024-12-31
1_HARDERSFIELD_5872,1,HARDERSFIELD,5872,Godiva Chocolate Liqueur,50mL,50,2.99,2024-12-31
1_HARDERSFIELD_5875,1,HARDERSFIELD,5875,Malibu Light Bl Hawaiian RTD,1.75L,8,17.99,2024-12-31
1_HARDERSFIELD_5877,1,HARDERSFIELD,5877,Ryans Irish Cream,50mL,145,0.99,2024-12-31
1_HARDERSFIELD_5890,1,HARDERSFIELD,5890,Godiva Wh Chocolate Liqueur,750mL,18,21.99,2024-12-31
1_HARDERSFIELD_5891,1,HARDERSFIELD,5891,Ryans Irish Cream,1.75L,6,15.99,2024-12-31
1_HARDERSFIELD_5893,1,HARDERSFIELD,5893,Ole Smoky Wh Lightin'Moonshn,50mL,4,1.99,2024-12-31
1_HARDERSFIELD_5897,1,HARDERSFIELD,5897,99 Bananas,750mL,14,11.99,2024-12-31
1_HARDERSFIELD_5903,1,HARDERSFIELD,5903,Ole Smoky Hunch Punch Moonsh,50mL,6,1.99,2024-12-31
1_HARDERSFIELD_5912,1,HARDERSFIELD,5912,Yeni Raki,750mL,11,19.99,2024-12-31
1_HARDERSFIELD_5921,1,HARDERSFIELD,5921,RumChata Liqueur,750mL,67,19.99,2024-12-31
1_HARDERSFIELD_5929,1,HARDERSFIELD,5929,RumChata Liqueur,1.75L,12,39.99,2024-12-31
1_HARDERSFIELD_5952,1,HARDERSFIELD,5952,Jagermeister Liqueur,50mL,96,1.99,2024-12-31
1_HARDERSFIELD_5962,1,HARDERSFIELD,5962,Vermont Ice Maple Creme,750mL,27,24.99,2024-12-31
1_HARDERSFIELD_5977,1,HARDERSFIELD,5977,Absinthe Ordinaire,750mL,11,22.99,2024-12-31
1_HARDERSFIELD_5983,1,HARDERSFIELD,5983,Flag Hill Spiced Rum,750mL,12,29.99,2024-12-31
1_HARDERSFIELD_5989,1,HARDERSFIELD,5989,Tanteo Jalapeno Tequila,50mL,47,2.99,2024-12-31
1_HARDERSFIELD_6003,1,HARDERSFIELD,6003,Jack Daniels 150th Annversry,Liter,3,99.99,2024-12-31
1_HARDERSFIELD_6015,1,HARDERSFIELD,6015,Jackson Morgan Salted Carmel,750mL,4,24.99,2024-12-31
1_HARDERSFIELD_6049,1,HARDERSFIELD,6049,Fabrizia Crema di Limoncello,750mL,12,16.99,2024-12-31
1_HARDERSFIELD_6081,1,HARDERSFIELD,6081,Kinky Blue Liqueur,50mL,45,1.99,2024-12-31
1_HARDERSFIELD_6096,1,HARDERSFIELD,6096,Kinky Blue Liqueur,750mL,10,16.99,2024-12-31
1_HARDERSFIELD_6105,1,HARDERSFIELD,6105,Midnight Moon,750mL,12,19.99,2024-12-31
1_HARDERSFIELD_6109,1,HARDERSFIELD,6109,Plymouth Sloe Gin,750mL,5,29.99,2024-12-31
1_HARDERSFIELD_6115,1,HARDERSFIELD,6115,Midnight Moon Raspberry,750mL,7,19.99,2024-12-31
1_HARDERSFIELD_6116,1,HARDERSFIELD,6116,Sogno di Sorrento Lemoncell,750mL,6,25.99,2024-12-31
1_HARDERSFIELD_6126,1,HARDERSFIELD,6126,Sogno di Sorrento Crema Lem,750mL,15,25.99,2024-12-31
1_HARDERSFIELD_6150,1,HARDERSFIELD,6150,Midnight Moon Blackberry,750mL,25,19.99,2024-12-31
1_HARDERSFIELD_6156,1,HARDERSFIELD,6156,Cinnabon Cinnamon Liqueur,750mL,3,19.99,2024-12-31
1_HARDERSFIELD_6162,1,HARDERSFIELD,6162,Jadot Pouilly Fuisse,750mL,18,21.99,2024-12-31
1_HARDERSFIELD_6173,1,HARDERSFIELD,6173,Gallo Fairbanks Red Port,1.5L,16,7.99,2024-12-31
1_HARDERSFIELD_6174,1,HARDERSFIELD,6174,Columbia Crest Grand Merlot,750mL,23,9.99,2024-12-31
1_HARDERSFIELD_6183,1,HARDERSFIELD,6183,Clos du Bois Svgn Bl N Cst,750mL,49,8.99,2024-12-31
1_HARDERSFIELD_6193,1,HARDERSFIELD,6193,Midnight Moon Moonshine,750mL,6,19.99,2024-12-31
1_HARDERSFIELD_6198,1,HARDERSFIELD,6198,Lazzaroni Sambuca,750mL,11,19.99,2024-12-31
1_HARDERSFIELD_6206,1,HARDERSFIELD,6206,Midnight Moon Apple Pie,375mL,6,12.99,2024-12-31
1_HARDERSFIELD_6213,1,HARDERSFIELD,6213,Taylor Red Port,1.5L,8,7.99,2024-12-31
1_HARDERSFIELD_6216,1,HARDERSFIELD,6216,Taylor Tawny Port,1.5L,15,7.99,2024-12-31
1_HARDERSFIELD_6224,1,HARDERSFIELD,6224,La Belle Orange Liqueur,750mL,10,16.99,2024-12-31
1_HARDERSFIELD_6225,1,HARDERSFIELD,6225,St Germain Liqueur,50mL,38,3.99,2024-12-31
1_HARDERSFIELD_6226,1,HARDERSFIELD,6226,Marcus James Chard,1.5L,13,7.99,2024-12-31
1_HARDERSFIELD_6227,1,HARDERSFIELD,6227,Bastille 1789 French Whiskey,750mL,4,22.99,2024-12-31
1_HARDERSFIELD_6231,1,HARDERSFIELD,6231,Mumm Brut Prestige,750mL,103,15.95,2024-12-31
1_HARDERSFIELD_6232,1,HARDERSFIELD,6232,Avion Reserva 44 Extra Anejo,750mL,6,124.99,2024-12-31
1_HARDERSFIELD_6234,1,HARDERSFIELD,6234,C Y Toro Front Cab/Merlot,1.5L,74,10.99,2024-12-31
1_HARDERSFIELD_6249,1,HARDERSFIELD,6249,Rodney Strong Chard,750mL,49,10.95,2024-12-31
1_HARDERSFIELD_6254,1,HARDERSFIELD,6254,Tsilili Tsipouro,750mL,4,19.99,2024-12-31
1_HARDERSFIELD_6256,1,HARDERSFIELD,6256,Sutter Home Chard,1.5L,64,9.99,2024-12-31
1_HARDERSFIELD_6264,1,HARDERSFIELD,6264,Cooks Extra Dry,750mL,17,6.99,2024-12-31
1_HARDERSFIELD_6267,1,HARDERSFIELD,6267,Kinky Gold Liqueur,750mL,17,16.99,2024-12-31
1_HARDERSFIELD_6269,1,HARDERSFIELD,6269,Sutter Home Cab Svgn,1.5L,62,9.99,2024-12-31
1_HARDERSFIELD_6273,1,HARDERSFIELD,6273,Vendange Wh Znfdl,1.5L,12,7.99,2024-12-31
1_HARDERSFIELD_6278,1,HARDERSFIELD,6278,Sterling Svgn Bl,750mL,17,8.99,2024-12-31
1_HARDERSFIELD_6281,1,HARDERSFIELD,6281,Franzia Sunset Blush Tap,5L,7,12.99,2024-12-31
1_HARDERSFIELD_6285,1,HARDERSFIELD,6285,Gallo Twin Valley Wh Znfdl C,1.5L,8,9.99,2024-12-31
1_HARDERSFIELD_6288,1,HARDERSFIELD,6288,Almaden Chablis B/B,5L,9,14.99,2024-12-31
1_HARDERSFIELD_6293,1,HARDERSFIELD,6293,Fetzer Gewurz,750mL,22,11.99,2024-12-31
1_HARDERSFIELD_6312,1,HARDERSFIELD,6312,Gallo Twin Valley Svgn Bl Ca,1.5L,11,9.99,2024-12-31
1_HARDERSFIELD_6319,1,HARDERSFIELD,6319,Santa Cristina Toscana,750mL,29,10.99,2024-12-31
1_HARDERSFIELD_6329,1,HARDERSFIELD,6329,R M Woodbridge Wh Znfdl Cal,1.5L,16,8.99,2024-12-31
1_HARDERSFIELD_6346,1,HARDERSFIELD,6346,Amaretto Villa Vittoria Liq,750mL,10,16.99,2024-12-31
1_HARDERSFIELD_6349,1,HARDERSFIELD,6349,Glen Ellen Chard RSV,1.5L,59,6.99,2024-12-31
1_HARDERSFIELD_6351,1,HARDERSFIELD,6351,Kendall Jackson Vntr RSV Cab,750mL,89,16.99,2024-12-31
1_HARDERSFIELD_6356,1,HARDERSFIELD,6356,Taylor Cream Sherry,1.5L,12,7.79,2024-12-31
1_HARDERSFIELD_6385,1,HARDERSFIELD,6385,Fetzer Sundial Chard,1.5L,121,11.99,2024-12-31
1_HARDERSFIELD_6390,1,HARDERSFIELD,6390,Chamucos Blanco Tequila,750mL,7,33.99,2024-12-31
1_HARDERSFIELD_6396,1,HARDERSFIELD,6396,Taylor Dry Sherry,1.5L,13,7.79,2024-12-31
1_HARDERSFIELD_6398,1,HARDERSFIELD,6398,BV Coastal Estate Cab Svgn,750mL,18,7.99,2024-12-31
1_HARDERSFIELD_6402,1,HARDERSFIELD,6402,Avion Silver Tequila,750mL,13,44.99,2024-12-31
1_HARDERSFIELD_6411,1,HARDERSFIELD,6411,Avion Reposado Tequila,750mL,6,45.99,2024-12-31
1_HARDERSFIELD_6420,1,HARDERSFIELD,6420,R M Woodbridge Chard Cal,750mL,27,7.99,2024-12-31
1_HARDERSFIELD_6429,1,HARDERSFIELD,6429,C Y Toro Frontera Svgn Bl,1.5L,24,10.99,2024-12-31
1_HARDERSFIELD_6433,1,HARDERSFIELD,6433,Avion Anejo Tequila,750mL,9,54.99,2024-12-31
1_HARDERSFIELD_6448,1,HARDERSFIELD,6448,Dubonnet Rouge,750mL,19,10.49,2024-12-31
1_HARDERSFIELD_6451,1,HARDERSFIELD,6451,Columbia Crest G E Cab Svgn,750mL,27,9.99,2024-12-31
1_HARDERSFIELD_6455,1,HARDERSFIELD,6455,Folonari Pinot Grigio Venez,1.5L,13,14.99,2024-12-31
1_HARDERSFIELD_6459,1,HARDERSFIELD,6459,Freixenet Cordon Negro Extr,750mL,14,10.99,2024-12-31
1_HARDERSFIELD_6465,1,HARDERSFIELD,6465,Arrow Coffee Brandy,50mL,1,0.99,2024-12-31
1_HARDERSFIELD_6477,1,HARDERSFIELD,6477,Avion Tequila 3/50ml Sampler,50mL 3 Pk,41,9.99,2024-12-31
1_HARDERSFIELD_6478,1,HARDERSFIELD,6478,C Y Toro Frontera Merlot,1.5L,27,10.99,2024-12-31
1_HARDERSFIELD_6479,1,HARDERSFIELD,6479,Clos du Bois Chard,750mL,199,8.99,2024-12-31
1_HARDERSFIELD_6495,1,HARDERSFIELD,6495,Exotico Blanco Tequila,750mL,20,13.99,2024-12-31
1_HARDERSFIELD_6498,1,HARDERSFIELD,6498,Franzia Chablis Old World C,5L,15,17.99,2024-12-31
1_HARDERSFIELD_6499,1,HARDERSFIELD,6499,Kinky Liqueur,750mL,9,16.99,2024-12-31
1_HARDERSFIELD_6510,1,HARDERSFIELD,6510,Simply Ginger Liqueur,750mL,12,32.99,2024-12-31
1_HARDERSFIELD_6523,1,HARDERSFIELD,6523,Franzia Burgundy Tap Red,5L,6,17.99,2024-12-31
1_HARDERSFIELD_6524,1,HARDERSFIELD,6524,Rosemount Diamond Shiraz,750mL,18,6.99,2024-12-31
1_HARDERSFIELD_6526,1,HARDERSFIELD,6526,Peter Lehmann Shiraz,750mL,3,16.99,2024-12-31
1_HARDERSFIELD_6529,1,HARDERSFIELD,6529,William Hill Est Cab Svgn Na,750mL,9,34.99,2024-12-31
1_HARDERSFIELD_6530,1,HARDERSFIELD,6530,Meridian Santa Barbara Chard,750mL,29,7.99,2024-12-31
1_HARDERSFIELD_6535,1,HARDERSFIELD,6535,Sandeman Tawny Port,750mL,12,11.99,2024-12-31
1_HARDERSFIELD_6542,1,HARDERSFIELD,6542,Melini Borghi D'Elsa Chiant,750mL,28,6.99,2024-12-31
1_HARDERSFIELD_6552,1,HARDERSFIELD,6552,Harveys Bristol Cream Sherry,1.5L,16,22.99,2024-12-31
1_HARDERSFIELD_6553,1,HARDERSFIELD,6553,Harveys Bristol Cream Sherry,750mL,21,13.99,2024-12-31
1_HARDERSFIELD_6560,1,HARDERSFIELD,6560,Rocky Peak Hard Cinnamon,750mL,5,18.99,2024-12-31
1_HARDERSFIELD_6565,1,HARDERSFIELD,6565,Clos du Bois Cab Svgn N Cst,750mL,109,8.99,2024-12-31
1_HARDERSFIELD_6567,1,HARDERSFIELD,6567,Clos du Bois Merlot N Cst,750mL,36,8.99,2024-12-31
1_HARDERSFIELD_6569,1,HARDERSFIELD,6569,William Hill Est Chard Napa,750mL,18,19.99,2024-12-31
1_HARDERSFIELD_6570,1,HARDERSFIELD,6570,Kendall Jackson Chard Vt RSV,750mL,304,9.99,2024-12-31
1_HARDERSFIELD_6572,1,HARDERSFIELD,6572,Ch Greysac,750mL,25,16.99,2024-12-31
1_HARDERSFIELD_6574,1,HARDERSFIELD,6574,Franzia Tap Wh Znfdl Cal,5L,12,17.99,2024-12-31
1_HARDERSFIELD_6575,1,HARDERSFIELD,6575,Kendall Jackson RSV Svgn Bl,750mL,40,9.99,2024-12-31
1_HARDERSFIELD_6579,1,HARDERSFIELD,6579,J Lohr Riverstone Chard,750mL,73,9.99,2024-12-31
1_HARDERSFIELD_6581,1,HARDERSFIELD,6581,Ch Ste Michelle Merlot Colum,750mL,31,12.99,2024-12-31
1_HARDERSFIELD_6586,1,HARDERSFIELD,6586,Citra Montepulciano,1.5L,23,10.99,2024-12-31
1_HARDERSFIELD_6590,1,HARDERSFIELD,6590,Almaden B/B Wh Znfdl Cal,5L,12,14.99,2024-12-31
1_HARDERSFIELD_6595,1,HARDERSFIELD,6595,Bogle Merlot,750mL,103,7.99,2024-12-31
1_HARDERSFIELD_6596,1,HARDERSFIELD,6596,Kenwood Svgn Bl Sonoma,750mL,21,10.99,2024-12-31
1_HARDERSFIELD_6599,1,HARDERSFIELD,6599,Estancia Cab Svgn Paso Roble,750mL,36,12.99,2024-12-31
1_HARDERSFIELD_6600,1,HARDERSFIELD,6600,Patron Roca Reposado Tequila,750mL,3,69.99,2024-12-31
1_HARDERSFIELD_6608,1,HARDERSFIELD,6608,Patron Roca Anejo Tequila,750mL,5,89.99,2024-12-31
1_HARDERSFIELD_6635,1,HARDERSFIELD,6635,Gallo Twin Valley Hearty Bur,1.5L,6,9.99,2024-12-31
1_HARDERSFIELD_6638,1,HARDERSFIELD,6638,M & R Asti,1.5L,11,24.99,2024-12-31
1_HARDERSFIELD_6646,1,HARDERSFIELD,6646,Brown Jug Cream Bourbon,750mL,0,18.99,2024-12-31
1_HARDERSFIELD_6647,1,HARDERSFIELD,6647,Estancia Chard,750mL,22,8.99,2024-12-31
1_HARDERSFIELD_6649,1,HARDERSFIELD,6649,Wente Morning Fog Chard,750mL,33,11.99,2024-12-31
1_HARDERSFIELD_6650,1,HARDERSFIELD,6650,Simi Chard,750mL,49,10.79,2024-12-31
1_HARDERSFIELD_6651,1,HARDERSFIELD,6651,Rocca Delle Macie Chianti C,750mL,25,11.99,2024-12-31
1_HARDERSFIELD_6654,1,HARDERSFIELD,6654,Veuve Clicquot Brut Yellow,750mL,124,39.99,2024-12-31
1_HARDERSFIELD_6658,1,HARDERSFIELD,6658,Ch de la Chaize Brouilly,750mL,0,8.99,2024-12-31
1_HARDERSFIELD_6660,1,HARDERSFIELD,6660,Carlo Rossi Paisano Calif,4L,10,14.99,2024-12-31
1_HARDERSFIELD_6670,1,HARDERSFIELD,6670,Pinnacle Pineapple Vodka,750mL,13,10.99,2024-12-31
1_HARDERSFIELD_6681,1,HARDERSFIELD,6681,Cakebread Svgn Bl,750mL,7,23.99,2024-12-31
1_HARDERSFIELD_6682,1,HARDERSFIELD,6682,R M Woodbridge Chard Cal,1.5L,116,8.99,2024-12-31
1_HARDERSFIELD_6688,1,HARDERSFIELD,6688,Ch St Jean Chard California,750mL,90,9.99,2024-12-31
1_HARDERSFIELD_6692,1,HARDERSFIELD,6692,Jaboulet Cotes du Rhone Par,750mL,43,12.99,2024-12-31
1_HARDERSFIELD_6694,1,HARDERSFIELD,6694,Lindemans Bin 65 Chard,750mL,13,7.99,2024-12-31
1_HARDERSFIELD_6721,1,HARDERSFIELD,6721,Piccini Chianti,1.5L,9,16.99,2024-12-31
1_HARDERSFIELD_6725,1,HARDERSFIELD,6725,Franzia Crisp White Tap,5L,13,12.99,2024-12-31
1_HARDERSFIELD_6727,1,HARDERSFIELD,6727,Antinori Toscana Rd,750mL,29,17.99,2024-12-31
1_HARDERSFIELD_6738,1,HARDERSFIELD,6738,Dream Catcher Irish Liqueur,50mL,0,0.99,2024-12-31
1_HARDERSFIELD_6742,1,HARDERSFIELD,6742,Rodney Strong Chalk Hill Cha,750mL,23,16.99,2024-12-31
1_HARDERSFIELD_6814,1,HARDERSFIELD,6814,Il Tramonto Amaretto,750mL,2,15.99,2024-12-31
1_HARDERSFIELD_6824,1,HARDERSFIELD,6824,Kendall Jackson Pnt Nr Vtnr,750mL,80,14.99,2024-12-31
1_HARDERSFIELD_6828,1,HARDERSFIELD,6828,Santa Rita RSV Cab Svgn,750mL,20,9.99,2024-12-31
1_HARDERSFIELD_6846,1,HARDERSFIELD,6846,Stock Limonce,750mL,13,14.99,2024-12-31
1_HARDERSFIELD_6854,1,HARDERSFIELD,6854,Carlo Rossi Burgundy Calif,4L,8,14.99,2024-12-31
1_HARDERSFIELD_6855,1,HARDERSFIELD,6855,Midnight Moon Apple Pie,750mL,4,19.99,2024-12-31
1_HARDERSFIELD_6857,1,HARDERSFIELD,6857,Sutter Home Wh Znfdl,1.5L,61,9.99,2024-12-31
1_HARDERSFIELD_6859,1,HARDERSFIELD,6859,C Y Toro Frontera Chard,1.5L,29,10.99,2024-12-31
1_HARDERSFIELD_6861,1,HARDERSFIELD,6861,Sutter Home Clsc Wh Znfdl,187mL 4 Pk,25,5.99,2024-12-31
1_HARDERSFIELD_6864,1,HARDERSFIELD,6864,St Francis Chard,750mL,17,9.99,2024-12-31
1_HARDERSFIELD_6867,1,HARDERSFIELD,6867,Rodney Strong Pnt Nr,750mL,40,17.99,2024-12-31
1_HARDERSFIELD_6869,1,HARDERSFIELD,6869,Benziger Chard,750mL,36,10.99,2024-12-31
1_HARDERSFIELD_6873,1,HARDERSFIELD,6873,Guigal Cotes du Rhone Red,750mL,16,14.99,2024-12-31
1_HARDERSFIELD_6876,1,HARDERSFIELD,6876,Sutter Home Clsc Chard,187mL 4 Pk,32,5.99,2024-12-31
1_HARDERSFIELD_6879,1,HARDERSFIELD,6879,Maurice's Mentholated Mint,50mL,22,0.99,2024-12-31
1_HARDERSFIELD_6896,1,HARDERSFIELD,6896,Sterling Merlot,750mL,14,17.99,2024-12-31
1_HARDERSFIELD_6904,1,HARDERSFIELD,6904,Westland Trinity 3 Pack,200mL 3 Pk,18,74.99,2024-12-31
1_HARDERSFIELD_6918,1,HARDERSFIELD,6918,Franzia Tap Cab Svgn,5L,14,17.99,2024-12-31
1_HARDERSFIELD_6933,1,HARDERSFIELD,6933,Ch Ste Michelle Svgn Bl,750mL,32,8.99,2024-12-31
1_HARDERSFIELD_6937,1,HARDERSFIELD,6937,Cavit Pinot Grigio,1.5L,113,9.99,2024-12-31
1_HARDERSFIELD_6938,1,HARDERSFIELD,6938,Vendange Chard,1.5L,45,7.99,2024-12-31
1_HARDERSFIELD_6946,1,HARDERSFIELD,6946,Rosemount Diamond Cab Svgn,750mL,18,8.99,2024-12-31
1_HARDERSFIELD_6950,1,HARDERSFIELD,6950,Solerno Blood Orange Liqueur,750mL,8,34.99,2024-12-31
1_HARDERSFIELD_6952,1,HARDERSFIELD,6952,Marie Brizard Cassis d Dijon,750mL,11,19.99,2024-12-31
1_HARDERSFIELD_6958,1,HARDERSFIELD,6958,Vendange Svgn Bl,1.5L,18,7.99,2024-12-31
1_HARDERSFIELD_6960,1,HARDERSFIELD,6960,Cooks Brut,750mL,23,6.99,2024-12-31
1_HARDERSFIELD_6967,1,HARDERSFIELD,6967,Santa Margherita Pnt Grigio,750mL,85,19.99,2024-12-31
1_HARDERSFIELD_6974,1,HARDERSFIELD,6974,Benziger Cab Svgn Sonoma,750mL,36,15.99,2024-12-31
1_HARDERSFIELD_6975,1,HARDERSFIELD,6975,Jacobs Crk Chard,750mL,6,5.99,2024-12-31
1_HARDERSFIELD_6976,1,HARDERSFIELD,6976,Ruffino Chianti Clsc RSV Tan,750mL,18,18.99,2024-12-31
1_HARDERSFIELD_6980,1,HARDERSFIELD,6980,Midnight Moon Blueberry,750mL,13,19.99,2024-12-31
1_HARDERSFIELD_6983,1,HARDERSFIELD,6983,J Lohr Seven Oaks Cab Svgn,750mL,34,14.99,2024-12-31
1_HARDERSFIELD_6984,1,HARDERSFIELD,6984,Kendall Jackson Vntrs RSV Me,750mL,21,15.99,2024-12-31
1_HARDERSFIELD_7017,1,HARDERSFIELD,7017,The Pogues Irish Whiskey,750mL,3,31.99,2024-12-31
1_HARDERSFIELD_7070,1,HARDERSFIELD,7070,Skinnygirl Margarita Wtrmn/L,750mL,13,10.99,2024-12-31
1_HARDERSFIELD_7077,1,HARDERSFIELD,7077,Smirnoff Strawberry Vodka,50mL,320,0.99,2024-12-31
1_HARDERSFIELD_7111,1,HARDERSFIELD,7111,Jameson's Cooper Croze Irish,750mL,0,59.99,2024-12-31
1_HARDERSFIELD_7127,1,HARDERSFIELD,7127,Mezcal De Amor Amaras,750mL,2,45.99,2024-12-31
1_HARDERSFIELD_7130,1,HARDERSFIELD,7130,Smirnoff Green Apple Vodka,1.75L,8,15.99,2024-12-31
1_HARDERSFIELD_7143,1,HARDERSFIELD,7143,Smirnoff Watermelon Vodka,1.75L,5,18.99,2024-12-31
1_HARDERSFIELD_7159,1,HARDERSFIELD,7159,Ruffino Chianti,750mL,27,6.99,2024-12-31
1_HARDERSFIELD_7198,1,HARDERSFIELD,7198,New Amsterdam Pineapple Vdka,750mL,51,10.99,2024-12-31
1_HARDERSFIELD_7221,1,HARDERSFIELD,7221,M & R Sweet Vermouth,1.5L,11,10.49,2024-12-31
1_HARDERSFIELD_7254,1,HARDERSFIELD,7254,Cribari Marsala,750mL,11,7.99,2024-12-31
1_HARDERSFIELD_7261,1,HARDERSFIELD,7261,Gallo X Dry Vermouth,750mL,24,5.49,2024-12-31
1_HARDERSFIELD_7262,1,HARDERSFIELD,7262,Gallo Sweet Vermouth,750mL,21,5.49,2024-12-31
1_HARDERSFIELD_7278,1,HARDERSFIELD,7278,Mapple Jack Liquer,750mL,2,29.99,2024-12-31
1_HARDERSFIELD_7279,1,HARDERSFIELD,7279,Yago Sant'Gria Red,1.5L,16,7.99,2024-12-31
1_HARDERSFIELD_7282,1,HARDERSFIELD,7282,Colombo Marsala Sweet,750mL,12,9.99,2024-12-31
1_HARDERSFIELD_7293,1,HARDERSFIELD,7293,Chi Chi's Skinny Margarita,1.75L,14,8.99,2024-12-31
1_HARDERSFIELD_7302,1,HARDERSFIELD,7302,Marques de Caceres Rioja Re,750mL,52,10.99,2024-12-31
1_HARDERSFIELD_7320,1,HARDERSFIELD,7320,Malibu Rum Punch RTD,1.75L,9,17.99,2024-12-31
1_HARDERSFIELD_7327,1,HARDERSFIELD,7327,La Caravedo Puro Quebranta,750mL,15,26.99,2024-12-31
1_HARDERSFIELD_7340,1,HARDERSFIELD,7340,Viniq Shimmery Liqueur,750mL,10,18.99,2024-12-31
1_HARDERSFIELD_7341,1,HARDERSFIELD,7341,Smirnoff Watermelon,50mL,182,0.99,2024-12-31
1_HARDERSFIELD_7345,1,HARDERSFIELD,7345,M & R Asti,750mL,49,10.99,2024-12-31
1_HARDERSFIELD_7353,1,HARDERSFIELD,7353,1800 Ultimate Peach Margrita,1.75L,10,19.99,2024-12-31
1_HARDERSFIELD_7358,1,HARDERSFIELD,7358,Viniq Ruby Shimmery Liqueur,750mL,8,18.99,2024-12-31
1_HARDERSFIELD_7361,1,HARDERSFIELD,7361,Bolla Soave,1.5L,12,15.99,2024-12-31
