VendorNumber,VendorName,Brand,Description,Classification,PurchaseQuantity,SalesQuantity,PurchaseCost,Revenue,GrossProfit,GrossMarginPct,AllocatedFreight,AdjustedProfit,AdjustedMarginPct,ExciseTax,AvgUnitCost,AvgUnitRevenue,ReferencePurchasePrice,ReferenceRetailPrice,VolumeML,AvgLeadDays,StockTurnover,SalesToPurchaseRatio,UnsoldQuantity,InventoryAtRisk,PurchaseLineCount,InvoiceCount,InvoiceValue,LeadDaySum,LeadDayCount,FreightCost
2000,SOUTHERN WINE & SPIRITS NE,24990,Turnbull Cab Svgn Oakvile 12,2,36.0,33.0,1668.6000000000001,2309.67,641.0699999999999,27.755913182402676,8.482846239141413,632.5871537608585,27.38863793359478,3.7,46.35,69.99000000000001,46.35,69.99,750.0,7.166666666666667,0.9166666666666666,1.3841963322545847,3.0,139.05,6.0,67.0,3740617.38,43.0,6.0,19016.59
10754,PERFECTA WINES,21483,Ch Haut Bages Liberal Paulic,2,3.0,14.0,108.87,741.86,632.99,85.32472434151997,0.5519022448132672,632.4380977551867,85.25032994839817,1.57,36.29,52.99,36.29,52.99,750.0,7.0,4.666666666666667,6.8141820519886105,0.0,0.0,1.0,55.0,5665501.53,7.0,1.0,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,22808,Honeymaker Spiced Mead,2,19.0,61.0,159.22,792.39,633.17,79.9063592422923,0.8202245097325314,632.3497754902675,79.80284651374544,3.54,8.38,12.99,8.38,12.99,375.0,8.0,3.210526315789474,4.976698907172466,0.0,0.0,1.0,55.0,13210613.93,8.0,1.0,68054.7
4425,MARTIGNETTI COMPANIES,24994,Couvent des Thorins Moulin,2,1.0,25.0,17.44,649.75,632.31,97.31589072720276,0.09071832842105536,632.2192816715789,97.30192869127801,2.75,17.44,25.99,17.44,25.99,750.0,10.0,25.0,37.25630733944954,0.0,0.0,1.0,82.0,27861690.02,10.0,1.0,144929.24
9552,M S WALKER INC,27433,Emilio Lustau Fino Sherry,2,282.0,228.0,3068.16,3715.72,647.56,17.427577966046957,15.585654677241179,631.9743453227587,17.008126159203567,25.19,10.879999999999999,16.29701754385965,10.88,15.99,750.0,8.217391304347826,0.8085106382978723,1.211058093450146,54.0,587.52,23.0,55.0,10935817.3,189.0,23.0,55551.82
9552,M S WALKER INC,38726,McWilliams Hanwood Cab Svgn,2,67.0,128.0,312.22,945.7199999999999,633.4999999999999,66.98600008459162,1.586016734240796,631.913983265759,66.81829540093888,14.32,4.66,7.388437499999999,4.66,11.99,750.0,8.714285714285714,1.9104477611940298,3.029018000128114,0.0,0.0,7.0,55.0,10935817.3,61.0,7.0,55551.82
9552,M S WALKER INC,21010,La Jota Cab Svgn Howell Mtn,2,40.0,36.0,1699.2,2339.64,640.4399999999998,27.373442068010455,8.631604749285634,631.8083952507142,27.00451331190757,3.99,42.480000000000004,64.99,42.48,64.99,750.0,8.5,0.9,1.3769067796610168,4.0,169.92000000000002,8.0,55.0,10935817.3,68.0,8.0,55551.82
9165,ULTRA BEVERAGE COMPANY LLP,25807,Hoopes Oakville Cab Svgn,2,89.0,69.0,3489.69,4139.31,649.6200000000003,15.69392000115962,17.97719676779624,631.6428032322041,15.259615811142535,7.73,39.21,59.99000000000001,39.21,59.99,750.0,8.555555555555555,0.7752808988764045,1.1861540709919793,20.0,784.2,9.0,55.0,13210613.93,77.0,9.0,68054.7
9165,ULTRA BEVERAGE COMPANY LLP,46765,Tom Eddy Cab Svgn Napa,2,13.0,20.0,467.21999999999997,1099.8000000000002,632.5800000000002,57.5177304964539,2.4068916934884643,630.1731083065117,57.2988823701138,2.22,35.94,54.99000000000001,35.94,79.99,750.0,9.0,1.5384615384615385,2.3539232053422374,0.0,0.0,4.0,55.0,13210613.93,36.0,4.0,68054.7
1392,CONSTELLATION BRANDS INC,25876,The Dreaming Tree Svgn Bl,2,2026.0,1648.0,19976.36,20708.52,732.1599999999999,3.535549619190555,102.01028057791419,630.1497194220857,3.0429490828996264,183.17000000000002,9.86,12.565849514563107,9.86,14.99,750.0,7.875,0.8134254689042448,1.0366513218624414,378.0,3727.08,160.0,55.0,15573917.9,1260.0,160.0,79528.99
1392,CONSTELLATION BRANDS INC,23666,Cooks Extra Dry Champagne,2,435.0,389.0,2331.6,2973.11,641.5100000000002,21.57706912963194,11.906431912293565,629.6035680877067,21.176598514273156,11.17,5.359999999999999,7.642956298200515,5.36,7.99,187.0,7.516129032258065,0.8942528735632184,1.2751372448104308,46.0,246.55999999999997,62.0,55.0,15573917.9,466.0,62.0,79528.99
12546,JIM BEAM BRANDS COMPANY,4322,Cruzan Raspberry Flavord Rum,1,241.0,238.0,1976.2,2615.62,639.4199999999998,24.446211605661368,10.114946289772464,629.3050537102274,24.059498463470515,187.51999999999998,8.200000000000001,10.99,8.2,10.99,750.0,5.9,0.9875518672199171,1.3235603683837667,3.0,24.6,20.0,55.0,24203151.05,118.0,20.0,123880.97
90057,WALPOLE MTN VIEW WINERY,24938,NH Barnett Hill Dry White,2,294.0,235.0,3113.46,3757.65,644.19,17.143427408087504,15.660596816076952,628.5294031839231,16.726661695046722,25.970000000000002,10.59,15.99,10.59,15.99,750.0,8.222222222222221,0.7993197278911565,1.2069048582605848,59.0,624.81,27.0,32.0,9292.31,222.0,27.0,46.74
3960,DIAGEO NORTH AMERICA INC,7838,Piehole Pecan Pie,1,133.0,117.0,1123.8500000000001,1753.83,629.9799999999998,35.92024312504632,5.668497712417785,624.311502287582,35.59703633120554,92.12,8.450000000000001,14.99,8.45,12.99,750.0,7.833333333333333,0.8796992481203008,1.5605552342394444,16.0,135.20000000000002,12.0,55.0,50959796.85,94.0,12.0,257032.07
4425,MARTIGNETTI COMPANIES,18210,Vina Cobos Cab Svgn Bramare,2,0.0,16.0,0.0,623.84,623.84,100.0,0.0,623.84,100.0,1.78,0.0,38.99,26.34,38.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,27861690.02,0.0,0.0,144929.24
4550,KLIN SPIRITS LLC,4289,Silver Root Marley Rum,1,13.0,51.0,140.14,764.49,624.35,81.66882496827951,0.7197653866108565,623.6302346133891,81.5746752231408,40.24,10.78,14.99,10.78,14.99,750.0,5.5,3.923076923076923,5.455187669473385,0.0,0.0,2.0,54.0,103484.29,11.0,2.0,531.5
7153,PINE STATE TRADING CO,22800,Alexander Vly Wicked Weekend,2,0.0,39.0,0.0,623.61,623.61,100.0,0.0,623.61,100.0,4.37,0.0,15.99,10.59,15.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3129071.59,0.0,0.0,15884.82
480,BACARDI USA INC,4331,Bacardi Dragon Berry Trav,1,12.0,71.0,85.68,709.29,623.6099999999999,87.92031468087805,0.4340605552761295,623.1759394447238,87.85911819491659,55.99,7.140000000000001,9.99,7.14,9.99,750.0,9.0,5.916666666666667,8.278361344537814,0.0,0.0,1.0,55.0,17624378.72,9.0,1.0,89286.27
9815,WINE GROUP INC,21533,10 Span Pnt Nr CC,2,353.0,326.0,1810.89,2441.74,630.8499999999997,25.83608410395864,9.332430328374134,621.5175696716256,25.45388000653737,36.56,5.13,7.489999999999999,5.13,7.49,750.0,8.333333333333334,0.9235127478753541,1.3483646162936456,27.0,138.51,27.0,55.0,5258636.79,225.0,27.0,27100.41
4425,MARTIGNETTI COMPANIES,21286,Elk Cove Five Mtn Pnt Nr,2,45.0,44.0,1438.65,2067.56,628.9099999999999,30.417980614831002,7.48348183388482,621.426518166115,30.05603310985485,4.88,31.970000000000002,46.99,31.97,46.99,750.0,9.222222222222221,0.9777777777777777,1.4371528863865428,1.0,31.970000000000002,9.0,82.0,27861690.02,83.0,9.0,144929.24
10754,PERFECTA WINES,22861,K Vintners Syrah The Hidden,2,48.0,40.0,2167.2,2799.6,632.4000000000001,22.588941277325336,10.98633732855068,621.4136626714494,22.1965160262698,4.430000000000001,45.15,69.99,45.15,69.99,750.0,8.5,0.8333333333333334,1.2918050941306756,8.0,361.2,4.0,55.0,5665501.53,34.0,4.0,28720.52
7749,R.P.IMPORTS INC,19597,Ch Coutet Sauternes-Barsc 10,2,3.0,7.0,253.35,874.9300000000001,621.58,71.04339775753489,1.2345787663226087,620.3454212336775,70.90229175290337,0.79,84.45,124.99000000000001,84.45,124.99,750.0,9.0,2.3333333333333335,3.4534438523781334,0.0,0.0,1.0,16.0,18776.87,9.0,1.0,91.5
7153,PINE STATE TRADING CO,24408,Chapelle de Bastion Picpoul,2,358.0,307.0,2434.3999999999996,3066.93,632.5300000000002,20.62420726915842,12.358300120579853,620.1716998794203,20.22125382318541,34.08,6.799999999999999,9.99,6.8,9.99,750.0,6.733333333333333,0.8575418994413407,1.2598299375616169,51.0,346.79999999999995,30.0,55.0,3129071.59,202.0,30.0,15884.82
12546,JIM BEAM BRANDS COMPANY,547,DeKuyper Buttershots,1,206.0,212.0,2123.86,2753.88,630.02,22.877540052580358,10.870726559556799,619.1492734404432,22.48279785032184,222.60000000000002,10.31,12.99,10.31,12.99,1000.0,7.388888888888889,1.029126213592233,1.2966391381729492,0.0,0.0,36.0,55.0,24203151.05,266.0,36.0,123880.97
516,BANFI PRODUCTS CORP,17063,Ch Tanunda Gr Barossa Cab Sv,2,346.0,265.0,3688.36,4326.349999999999,637.9899999999993,14.746610884463795,19.270733579988267,618.7192664200111,14.301183825164657,29.380000000000003,10.66,16.325849056603772,10.66,15.99,750.0,7.741935483870968,0.7658959537572254,1.172973896257415,81.0,863.46,31.0,55.0,1628866.68,240.0,31.0,8510.41
4425,MARTIGNETTI COMPANIES,22646,Guillaume Vrignaud Chablis,2,25.0,40.0,419.25,1039.6,620.3499999999999,59.67198922662562,2.1808290820256566,618.1691709179743,59.46221343958968,4.460000000000001,16.77,25.99,16.77,25.99,750.0,8.0,1.6,2.4796660703637445,0.0,0.0,3.0,82.0,27861690.02,24.0,3.0,144929.24
1392,CONSTELLATION BRANDS INC,12443,Kim Crawford Svgn Bl Marlbro,2,1404.0,1159.0,9406.800000000001,10072.41,665.6099999999988,6.608249664181648,48.03629426683956,617.5737057331592,6.131340024216242,66.01,6.700000000000001,8.69060396893874,6.7,9.99,375.0,7.9743589743589745,0.8254985754985755,1.0707583875494322,245.0,1641.5000000000002,117.0,55.0,15573917.9,933.0,117.0,79528.99
4692,KOBRAND CORPORATION,11274,Nardi Brunello di Montalcino,2,1.0,13.0,32.18,649.87,617.69,95.04824041731425,0.16265566758637284,617.5273443324137,95.02321146266387,1.4500000000000002,32.18,49.99,32.18,49.99,750.0,8.0,13.0,20.194841516469857,0.0,0.0,1.0,55.0,1808146.33,8.0,1.0,9139.380000000001
90047,CRUSH WINES,15507,Mollydooker Blue Eyed Boy,2,40.0,41.0,1216.0,1839.59,623.5899999999999,33.89831429829472,6.1722215161466325,617.4177784838533,33.562792713803255,4.58,30.4,44.868048780487804,30.4,44.99,750.0,6.25,1.025,1.5128207236842104,0.0,0.0,8.0,55.0,287189.9,50.0,8.0,1457.73
10754,PERFECTA WINES,24156,NY Yankees Cab Svgn,2,130.0,117.0,1677.0,2302.83,625.8299999999999,27.176561014056617,8.501332456616598,617.3286675433833,26.80739210203894,12.93,12.9,19.682307692307692,12.9,19.99,750.0,6.7,0.9,1.3731842576028621,13.0,167.70000000000002,10.0,55.0,5665501.53,67.0,10.0,28720.52
4425,MARTIGNETTI COMPANIES,23071,Rombauer Vyds Chard Carneros,2,65.0,77.0,764.4000000000001,1385.23,620.8299999999999,44.81782808631057,3.9762093030421277,616.8537906969578,44.53078482973642,4.4,11.760000000000002,17.990000000000002,11.76,17.99,375.0,6.833333333333333,1.1846153846153846,1.812179487179487,0.0,0.0,6.0,82.0,27861690.02,41.0,6.0,144929.24
9552,M S WALKER INC,920,Sobieski Vodka,1,263.0,262.0,1990.91,2617.38,626.47,23.93500370599607,10.113434681850435,616.3565653181496,23.548608353320862,275.09999999999997,7.57,9.99,7.57,9.99,1000.0,7.2,0.9961977186311787,1.3146651531209346,1.0,7.57,20.0,55.0,10935817.3,144.0,20.0,55551.82
480,BACARDI USA INC,4257,Bacardi Grapefruit Rum,1,13139.0,10893.0,10117.03,10784.07,667.039999999999,6.1854197904872565,51.25354411233965,615.7864558876594,5.710148913051004,565.4,0.77,0.99,0.77,0.99,50.0,7.557377049180328,0.8290585280462744,1.0659323932023528,2246.0,1729.42,122.0,55.0,17624378.72,922.0,122.0,89286.27
4425,MARTIGNETTI COMPANIES,11164,Ame Neyers Cab Svgn Napa,2,26.0,25.0,1377.2199999999998,1999.75,622.5300000000002,31.130391298912375,7.163939006195287,615.3660609938049,30.772149568386293,2.78,52.96999999999999,79.99,52.97,79.99,750.0,8.0,0.9615384615384616,1.4520192852267613,1.0,52.96999999999999,6.0,82.0,27861690.02,48.0,6.0,144929.24
10754,PERFECTA WINES,45645,Marina Cvetic Mntlcno Abruzo,2,24.0,36.0,427.2,1043.64,616.44,59.06634471656893,2.1656346007552836,614.2743653992447,58.858836897708464,4.03,17.8,28.990000000000002,17.8,28.99,750.0,8.0,1.5,2.4429775280898878,0.0,0.0,2.0,55.0,5665501.53,16.0,2.0,28720.52
6830,PARK STREET IMPORTS LLC,5635,VeeV Acai Spirit,1,29.0,51.0,479.37,1095.99,616.62,56.26146223961898,2.4865197161162587,614.1334802838837,56.034587932726,40.169999999999995,16.53,21.49,16.53,29.99,750.0,9.666666666666666,1.7586206896551724,2.286313286188122,0.0,0.0,3.0,32.0,69459.42,29.0,3.0,360.28999999999996
9552,M S WALKER INC,751,Sobieski Espresso Vodka,1,243.0,245.0,1824.93,2447.55,622.6200000000001,25.438499724214015,9.270288638838178,613.3497113611619,25.05974183821216,257.25,7.510000000000001,9.99,7.51,9.99,1000.0,8.457142857142857,1.008230452674897,1.3411747299896435,0.0,0.0,35.0,55.0,10935817.3,296.0,35.0,55551.82
8892,TRINCHERO FAMILY ESTATES,20184,Charles & Charles Chard,2,14.0,115.0,52.92,665.85,612.9300000000001,92.0522640234287,0.27246943023299175,612.6575305697671,92.01134348122957,12.89,3.7800000000000002,5.79,3.78,10.99,750.0,6.5,8.214285714285714,12.582199546485262,0.0,0.0,2.0,55.0,2252211.31,13.0,2.0,11595.97
9552,M S WALKER INC,21837,Gerard Bertrand Gr Teroir Rd,2,65.0,61.0,533.65,1148.3899999999999,614.7399999999999,53.53059500692273,2.7108379675472447,612.0291620324526,53.294539488540714,6.8,8.209999999999999,18.82606557377049,8.21,11.99,750.0,7.714285714285714,0.9384615384615385,2.1519535275929913,4.0,32.839999999999996,7.0,55.0,10935817.3,54.0,7.0,55551.82
9165,ULTRA BEVERAGE COMPANY LLP,25692,Carpineto Chianti Castldo 14,2,1458.0,1080.0,10133.1,10795.7,662.6000000000004,6.137628870754099,52.200835193887166,610.3991648061132,5.654095286142753,121.16,6.95,9.99601851851852,6.95,10.49,750.0,8.777777777777779,0.7407407407407407,1.0653896635777798,378.0,2627.1,27.0,55.0,13210613.93,237.0,27.0,68054.7
7153,PINE STATE TRADING CO,21034,Cyrus Cab Svgn Alex Vly,2,80.0,65.0,2938.4,3563.35,624.9499999999998,17.538271570291997,14.916870306569113,610.0331296934307,17.11965228488447,7.15,36.730000000000004,54.82076923076923,36.73,54.99,750.0,8.538461538461538,0.8125,1.2126837734821672,15.0,550.95,13.0,55.0,3129071.59,111.0,13.0,15884.82
7153,PINE STATE TRADING CO,11771,Palagetto Sottobosco Rosso,2,153.0,122.0,2933.01,3557.7799999999997,624.7699999999995,17.560669855921375,14.88950781985784,609.8804921801417,17.14216427604129,13.47,19.17,29.162131147540983,19.17,29.99,750.0,6.7727272727272725,0.7973856209150327,1.213013252597161,31.0,594.2700000000001,22.0,55.0,3129071.59,149.0,22.0,15884.82
90047,CRUSH WINES,22630,Ryan Patrick Rsv Cab,2,121.0,107.0,2485.3399999999997,3106.93,621.5900000000001,20.006565967047862,12.615188341233447,608.9748116587667,19.600532089836808,11.790000000000001,20.54,29.036728971962614,20.54,29.99,750.0,9.363636363636363,0.8842975206611571,1.2501026016561114,14.0,287.56,11.0,55.0,287189.9,103.0,11.0,1457.73
4425,MARTIGNETTI COMPANIES,20880,Valmaggiore Nebbiolo d'Alba,2,12.0,21.0,375.96,986.79,610.8299999999999,61.90070835740127,1.9556458000676584,608.8743541999322,61.702525785621276,2.35,31.33,46.989999999999995,31.33,46.99,750.0,8.0,1.75,2.6247207149696776,0.0,0.0,1.0,82.0,27861690.02,8.0,1.0,144929.24
4425,MARTIGNETTI COMPANIES,12768,Castle Rock Pnt Nr Cal Cuvee,2,191.0,171.0,1264.42,1879.29,614.8699999999999,32.71820740811689,6.577182845306812,608.2928171546931,32.36822508259466,19.16,6.62,10.99,6.62,9.99,750.0,8.4,0.8952879581151832,1.4862862023694656,20.0,132.4,15.0,82.0,27861690.02,126.0,15.0,144929.24
3252,E & J GALLO WINERY,25724,Storypoint Chardonnay,2,240.0,227.0,1538.4,2154.23,615.8299999999999,28.587012528838606,7.75695153546593,608.0730484645339,28.226932521807512,25.520000000000003,6.41,9.49,6.41,9.49,750.0,7.5,0.9458333333333333,1.4003055122204888,13.0,83.33,18.0,55.0,12289608.09,135.0,18.0,61966.91
9165,ULTRA BEVERAGE COMPANY LLP,20685,A Bichot Ch Gris Nuits St Ge,2,1.0,11.0,40.68,648.89,608.21,93.73083265268383,0.20956370465971222,608.0004362953404,93.69853693158167,1.21,40.68,58.99,40.68,83.99,750.0,7.0,11.0,15.951081612586037,0.0,0.0,1.0,55.0,13210613.93,7.0,1.0,68054.7
17035,PERNOD RICARD USA,24704,Kenwood Chard Sonoma,2,707.0,554.0,5613.58,6248.46,634.8800000000001,10.160583567791106,28.80316407601961,606.0768359239805,9.699619360994237,61.96,7.9399999999999995,11.278808664259929,7.94,11.99,750.0,7.081632653061225,0.7835926449787836,1.1130971679391761,153.0,1214.82,49.0,55.0,24124091.56,347.0,49.0,123780.22
7239,REMY COINTREAU USA INC,4518,Remy Martin VS Cognac,1,5.0,17.0,175.55,781.8299999999999,606.28,77.54626964941228,0.8884180576159056,605.391581942384,77.4326364992881,31.240000000000002,35.11,45.989999999999995,35.11,64.99,1750.0,8.0,3.4,4.453602962119054,0.0,0.0,2.0,55.0,3354958.28,16.0,2.0,16978.67
4425,MARTIGNETTI COMPANIES,25879,Firestone Santa Ynez Rsl,2,226.0,198.0,1457.7,2070.02,612.3199999999999,29.58039052762775,7.582574962119976,604.7374250378799,29.214086097616445,21.89,6.45,10.454646464646464,6.45,10.99,750.0,9.0,0.8761061946902655,1.4200589970501474,28.0,180.6,18.0,82.0,27861690.02,162.0,18.0,144929.24
3960,DIAGEO NORTH AMERICA INC,731,Black & White Scotch,1,139.0,129.0,2863.4,3481.71,618.31,17.758802427542786,14.442475730513044,603.8675242694869,17.343992586099557,237.20000000000002,20.6,26.990000000000002,20.6,26.99,1750.0,6.666666666666667,0.9280575539568345,1.215935601033736,10.0,206.0,15.0,55.0,50959796.85,100.0,15.0,257032.07
90047,CRUSH WINES,23793,Les Embruns Rose,2,61.0,85.0,497.76,1104.15,606.3900000000001,54.91916859122402,2.5265501495700233,603.8634498504301,54.690345501103124,9.48,8.16,12.99,8.16,12.99,750.0,10.142857142857142,1.3934426229508197,2.218237704918033,0.0,0.0,7.0,55.0,287189.9,71.0,7.0,1457.73
3252,E & J GALLO WINERY,13696,Barefoot Cellars Pnt Nr,2,384.0,354.0,1685.76,2297.46,611.7,26.62505549606957,8.499973102201666,603.2000268977984,26.2550828696821,10.07,4.39,6.49,4.39,6.49,187.0,8.342105263157896,0.921875,1.362863041002278,30.0,131.7,38.0,55.0,12289608.09,317.0,38.0,61966.91
9552,M S WALKER INC,20801,Catena Historic Rows Chard,2,238.0,192.0,4888.5199999999995,5516.08,627.5600000000004,11.37691984162667,24.83272860697846,602.727271393022,10.926731871057381,21.41,20.54,28.729583333333334,20.54,29.99,750.0,6.75,0.8067226890756303,1.1283742318738597,46.0,944.8399999999999,28.0,55.0,10935817.3,189.0,28.0,55551.82
4425,MARTIGNETTI COMPANIES,44705,J Lohr Osos Rest Cve Merlot,2,108.0,117.0,970.92,1578.33,607.41,38.484347379825515,5.050472444413477,602.3595275555865,38.16435900955988,13.14,8.99,13.49,8.99,13.49,750.0,8.444444444444445,1.0833333333333333,1.6256025213199852,0.0,0.0,9.0,82.0,27861690.02,76.0,9.0,144929.24
9165,ULTRA BEVERAGE COMPANY LLP,3628,Montanya Platino Rum,1,7.0,33.0,123.13000000000001,725.67,602.54,83.03223228189121,0.6343062673242469,601.9056937326757,82.94482254091746,26.04,17.59,21.99,17.59,21.99,750.0,7.5,4.714285714285714,5.893527166409485,0.0,0.0,2.0,55.0,13210613.93,15.0,2.0,68054.7
10754,PERFECTA WINES,38107,Canyon Oaks Merlot Cal,2,180.0,170.0,1429.2,2038.3,609.0999999999999,29.882745425109157,7.245142723313323,601.8548572766866,29.52729516149176,38.25,7.94,11.99,7.94,11.99,1500.0,7.814814814814815,0.9444444444444444,1.426182479708928,10.0,79.4,27.0,55.0,5665501.53,211.0,27.0,28720.52
9552,M S WALKER INC,23157,Champlain Orchards Sprklng C,2,120.0,103.0,2065.2000000000003,2676.97,611.7699999999995,22.853076425959184,10.49081339937894,601.2791866006206,22.461185093617807,5.98,17.21,25.99,17.21,25.99,375.0,7.3125,0.8583333333333333,1.2962279682355218,17.0,292.57,16.0,55.0,10935817.3,117.0,16.0,55551.82
11567,CAMPARI AMERICA,2308,Wild Turkey Honey VAP,1,6.0,35.0,76.08,677.6499999999999,601.5699999999998,88.77296539511546,0.3851063015786982,601.1848936984211,88.71613571879602,27.6,12.68,19.36142857142857,12.68,16.99,750.0,10.0,5.833333333333333,8.907071503680335,0.0,0.0,1.0,55.0,4141720.71,10.0,1.0,20964.81
7153,PINE STATE TRADING CO,24944,Sur de Los Andes Malbec Rsva,2,120.0,116.0,1478.4,2086.8399999999997,608.4399999999996,29.156044545820457,7.505139212235155,600.9348607877645,28.796403211926386,12.82,12.32,17.99,12.32,17.99,750.0,8.125,0.9666666666666667,1.41155303030303,4.0,49.28,8.0,55.0,3129071.59,65.0,8.0,15884.82
7153,PINE STATE TRADING CO,23945,Ch Haut Piquat 09,2,2.0,33.0,26.02,626.67,600.65,95.84789442609349,0.1320912623798422,600.5179087376201,95.82681614527904,3.64,13.01,18.99,13.01,18.99,750.0,6.0,16.5,24.084166026133744,0.0,0.0,1.0,55.0,3129071.59,6.0,1.0,15884.82
4425,MARTIGNETTI COMPANIES,26867,Roger Didier Raimbault Sance,2,163.0,133.0,3370.84,3988.6699999999996,617.8299999999995,15.489624361002527,17.534229941217326,600.2957700587822,15.05002344287149,14.82,20.68,29.99,20.68,29.99,750.0,6.785714285714286,0.8159509202453987,1.1832866585183512,30.0,620.4,14.0,82.0,27861690.02,95.0,14.0,144929.24
3664,WILLIAM GRANT & SONS INC,2303,Glenfiddich Age of Discovery,1,0.0,4.0,0.0,599.96,599.96,100.0,0.0,599.96,100.0,3.1500000000000004,0.0,149.99,114.5,149.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5960744.35,0.0,0.0,30234.420000000002
1128,BROWN-FORMAN CORP,4820,Jack Daniel's Twin Smoke BTB,1,0.0,12.0,0.0,599.88,599.88,100.0,0.0,599.88,100.0,9.45,0.0,49.99,37.31,49.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,13529433.08,0.0,0.0,68601.68
2000,SOUTHERN WINE & SPIRITS NE,19049,Corte Giara Amarone 09,2,0.0,12.0,0.0,599.88,599.88,100.0,0.0,599.88,100.0,1.33,0.0,49.99,33.33,49.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3740617.38,0.0,0.0,19016.59
4425,MARTIGNETTI COMPANIES,25002,Presqu'ile Pnt Nr Snta Maria,2,0.0,15.0,0.0,599.85,599.85,100.0,0.0,599.85,100.0,1.65,0.0,39.99,26.31,39.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,27861690.02,0.0,0.0,144929.24
4425,MARTIGNETTI COMPANIES,24533,Joseph Drouhin Santenay Red,2,0.0,20.0,0.0,599.8,599.8,100.0,0.0,599.8,100.0,2.21,0.0,29.99,19.47,29.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,27861690.02,0.0,0.0,144929.24
9815,WINE GROUP INC,26396,Trapiche Chard,2,288.0,288.0,1120.32,1725.12,604.8,35.058430717863104,5.7735745105909855,599.026425489409,34.72375402809133,32.400000000000006,3.8899999999999997,5.989999999999999,3.89,5.99,750.0,7.260869565217392,1.0,1.5398457583547558,0.0,0.0,23.0,55.0,5258636.79,167.0,23.0,27100.41
4425,MARTIGNETTI COMPANIES,23468,Il Poggione di Montalcino,2,1.0,4.0,116.99,715.96,598.97,83.65970165931057,0.6085514473611964,598.3614485526389,83.57470369191559,0.88,116.99,178.99,116.99,178.99,1500.0,6.0,4.0,6.119839302504488,0.0,0.0,1.0,82.0,27861690.02,6.0,1.0,144929.24
9552,M S WALKER INC,26864,La Quintinye Blanc Vermouth,2,204.0,175.0,2188.92,2798.25,609.3299999999999,21.77539533637094,11.119286880771133,598.2107131192288,21.378029594183108,10.09,10.73,15.99,10.73,15.99,375.0,7.294117647058823,0.8578431372549019,1.278370155145003,29.0,311.17,17.0,55.0,10935817.3,124.0,17.0,55551.82
3960,DIAGEO NORTH AMERICA INC,764,Smirnoff Blueberry Vodka,1,138.0,141.0,1437.96,2043.0900000000001,605.1300000000001,29.61837217156366,7.252812181828782,597.8771878181714,29.263379871575474,148.05,10.42,14.49,10.42,14.49,1000.0,7.95,1.0217391304347827,1.4208253358925145,0.0,0.0,20.0,55.0,50959796.85,159.0,20.0,257032.07
4425,MARTIGNETTI COMPANIES,25863,Locations OR Red,2,253.0,189.0,3916.44,4534.11,617.6699999999996,13.622739633577474,20.37229874778429,597.2977012522153,13.17342766832334,20.94,15.48,23.99,15.48,23.99,750.0,6.75,0.7470355731225297,1.1577121058920856,64.0,990.72,12.0,82.0,27861690.02,81.0,12.0,144929.24
12546,JIM BEAM BRANDS COMPANY,548,DeKuyper Amaretto,1,99.0,139.0,649.4399999999999,1249.61,600.17,48.02858491849457,3.324081934232278,596.8459180657677,47.762575368776474,145.95000000000002,6.56,8.989999999999998,6.56,8.99,1000.0,7.5,1.404040404040404,1.9241346390736636,0.0,0.0,26.0,55.0,24203151.05,195.0,26.0,123880.97
9165,ULTRA BEVERAGE COMPANY LLP,117,Vermont Gold Vodka,1,0.0,17.0,0.0,596.8299999999999,596.8299999999999,100.0,0.0,596.8299999999999,100.0,13.38,0.0,35.107647058823524,27.77,34.99,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,13210613.93,0.0,0.0,68054.7
2000,SOUTHERN WINE & SPIRITS NE,16680,Nicolas Potel Pnt Nr Bourgog,2,175.0,102.0,1015.0,1616.98,601.98,37.228660836868734,5.160067681127013,596.819932318873,36.90954324227096,11.290000000000001,5.8,15.852745098039216,5.8,8.99,750.0,7.285714285714286,0.5828571428571429,1.5930837438423646,73.0,423.4,14.0,67.0,3740617.38,102.0,14.0,19016.59
4425,MARTIGNETTI COMPANIES,12204,Dragani Mntplcno d'Abruzzo,2,318.0,314.0,1278.3600000000001,1880.86,602.4999999999998,32.03321884669778,6.649695087175476,595.8503049128243,31.6796733894508,35.21,4.0200000000000005,5.989999999999999,4.02,5.99,750.0,8.045454545454545,0.9874213836477987,1.4713069870771924,4.0,16.080000000000002,22.0,82.0,27861690.02,177.0,22.0,144929.24
10754,PERFECTA WINES,24857,Ch du Parc Brdx Rouge,2,72.0,101.0,611.28,1207.99,596.71,49.39693209380873,3.0988041169234313,593.6111958830766,49.140406450639205,11.17,8.49,11.96029702970297,8.49,12.99,750.0,7.5,1.4027777777777777,1.976164769009292,0.0,0.0,4.0,55.0,5665501.53,30.0,4.0,28720.52
